Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 FehlerStatus;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 Analog1[mV];PE1 Analog2[mV];PE1 DigIn1;PE1 DigIn2;PE1 Kask BR;PE1 Kask BR;PE1 Kask BR;PE1 Kask BR;Fehler1 ;Fehler2 ;Fehler3 ;
26.11.2015;02:37:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,6;8,0;0;51,7;8,0;0,00;0,00;0;0;52,8;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:38:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,6;8,0;0;51,7;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:39:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,5;8,0;0;51,7;8,0;0,00;0,00;0;0;53,0;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:40:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,5;8,0;0;51,7;8,0;0,00;0,00;0;0;53,1;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:41:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,5;8,0;0;51,7;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:42:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,5;8,0;0;51,6;8,0;0,00;0,00;0;0;52,8;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:43:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,4;8,0;0;51,6;8,0;0,00;0,00;0;0;52,6;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:44:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,4;8,0;0;51,5;8,0;0,00;0,00;0;0;52,8;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:45:03;-20,0;0;0,0;8,0;16,7;8,0;0;28,1;28,1;25,0;0;49,4;8,0;0;51,4;8,0;0,00;0,00;0;0;52,7;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,9;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:46:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,1;28,1;25,0;0;49,3;8,0;0;51,4;8,0;0,00;0,00;0;0;52,8;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,1;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:47:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,3;8,0;0;51,4;8,0;0,00;0,00;0;0;53,0;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:48:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,2;8,0;0;51,4;8,0;0,00;0,00;0;0;53,0;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:49:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,2;8,0;0;51,3;8,0;0,00;0,00;0;0;53,0;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:50:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,2;8,0;0;51,3;8,0;0,00;0,00;0;0;53,2;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:51:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,2;8,0;0;51,3;8,0;0,00;0,00;0;0;53,1;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:52:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,2;8,0;0;51,3;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:53:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,1;8,0;0;51,2;8,0;0,00;0,00;0;0;52,6;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:54:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,0;8,0;0;51,2;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:55:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,0;8,0;0;51,1;8,0;0,00;0,00;0;0;52,7;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:56:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;49,0;8,0;0;51,2;8,0;0,00;0,00;0;0;52,6;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:57:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,9;8,0;0;51,1;8,0;0,00;0,00;0;0;52,7;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:58:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,9;8,0;0;51,1;8,0;0,00;0,00;0;0;52,6;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;02:59:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,9;8,0;0;51,0;8,0;0,00;0,00;0;0;52,6;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:00:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,9;8,0;0;50,9;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:01:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,8;8,0;0;50,9;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:02:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,8;8,0;0;50,9;8,0;0,00;0,00;0;0;53,1;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:03:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,8;8,0;0;50,8;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:04:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,7;8,0;0;50,8;8,0;0,00;0,00;0;0;52,4;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:05:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,7;8,0;0;50,8;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:06:03;-20,0;0;0,0;8,0;16,4;8,0;0;28,0;28,0;25,0;0;48,7;8,0;0;50,8;8,0;0,00;0,00;0;0;52,8;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;28,0;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:07:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,6;8,0;0;50,7;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:08:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,6;8,0;0;50,7;8,0;0,00;0,00;0;0;53,7;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:09:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,6;8,0;0;50,7;8,0;0,00;0,00;0;0;52,9;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:10:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,6;8,0;0;50,7;8,0;0,00;0,00;0;0;52,7;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:11:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,5;8,0;0;50,7;8,0;0,00;0,00;0;0;52,3;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:12:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,5;8,0;0;50,6;8,0;0,00;0,00;0;0;52,8;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:13:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,5;8,0;0;50,5;8,0;0,00;0,00;0;0;53,1;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:14:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,4;8,0;0;50,5;8,0;0,00;0,00;0;0;52,8;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:15:03;-20,0;0;0,0;8,0;16,4;8,0;0;27,9;27,9;25,0;0;48,4;8,0;0;50,4;8,0;0,00;0,00;0;0;52,1;80,0;99;99;0;0;0;0;0;0;0;0;0;0;0;54,8;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:16:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;48,3;70,0;0;50,4;120,0;0,00;0,00;30;30;52,9;80,0;1;1;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:17:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;48,3;70,0;0;48,1;120,0;0,00;0,00;100;100;166,5;80,0;2;2;0;0;0;0;1;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:18:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;48,3;70,0;0;44,9;120,0;0,00;0,00;100;100;164,1;80,0;2;2;0;0;0;0;1;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:19:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;48,3;70,0;0;42,0;120,0;50,00;20,00;100;100;156,5;80,0;2;2;1;0;0;0;1;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:20:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;48,2;70,0;0;40,0;120,0;50,00;20,00;100;100;152,6;80,0;2;2;0;0;0;0;1;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:21:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,9;27,9;25,0;0;48,1;70,0;0;38,5;120,0;50,00;20,00;100;100;158,5;80,0;2;2;1;0;0;0;1;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:22:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,9;27,9;25,0;0;48,1;70,0;0;37,4;120,0;50,00;20,00;100;100;165,2;80,0;2;2;0;0;0;0;1;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:23:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,9;27,9;25,0;0;48,0;70,0;0;60,1;120,0;0,00;0,00;100;100;161,3;80,0;2;2;0;0;0;0;1;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:24:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,9;27,9;25,0;0;48,1;70,0;0;153,4;120,0;0,00;0,00;45;30;76,3;80,0;3;3;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:25:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,9;27,9;25,0;0;48,8;70,0;0;276,4;120,0;0,00;0,00;45;30;76,3;80,0;3;3;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:26:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;49,8;70,0;0;413,0;120,0;0,00;0,00;45;35;79,0;80,0;3;3;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:27:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;51,2;70,0;0;500,7;120,0;0,00;0,00;45;34;81,4;80,0;3;3;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:28:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;52,9;70,0;0;532,5;120,0;0,00;0,00;45;32;81,1;80,0;3;3;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:29:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,9;27,9;25,0;0;54,6;70,0;100;515,5;120,0;0,00;0,00;27;30;86,7;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:30:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,8;27,8;25,0;0;56,2;70,0;100;514,4;555,8;35,95;79,00;27;30;88,1;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,9;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:31:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,8;27,8;25,0;0;57,7;70,0;100;501,7;585,4;38,30;79,00;27;30;86,2;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,8;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:32:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,8;27,8;25,0;0;59,2;70,0;100;492,5;610,9;40,75;79,00;27;30;87,8;80,0;4;4;1;0;0;0;0;0;0;0;0;0;0;54,7;27,8;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:33:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,8;27,8;25,0;0;60,5;70,0;100;478,4;632,1;43,59;79,00;27;30;87,8;80,0;4;4;0;0;0;0;0;33;0;0;0;0;0;54,7;27,8;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:34:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,5;27,5;25,0;0;60,5;70,0;100;478,0;650,3;46,03;79,00;27;30;87,5;80,0;4;4;0;0;0;0;0;33;0;0;0;0;0;54,7;27,5;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:35:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,3;27,3;25,0;0;57,1;70,0;100;478,4;665,7;48,49;79,00;27;30;87,1;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,3;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:36:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,3;27,3;25,0;0;55,4;70,0;100;489,9;678,6;50,47;79,00;27;30;87,3;80,0;4;4;1;0;0;0;0;0;0;0;0;0;0;54,7;27,3;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:37:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,4;27,4;25,0;0;55,7;70,0;100;505,6;689,6;52,21;79,00;27;30;86,9;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,4;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:38:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,4;27,4;25,0;0;56,7;70,0;100;526,4;698,9;53,58;79,00;27;30;85,7;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,4;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:39:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,5;27,5;25,0;0;58,1;70,0;100;556,8;706,7;54,33;79,00;27;30;87,7;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,5;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:40:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,5;27,5;25,0;0;59,8;70,0;100;586,7;713,3;54,81;79,00;27;30;86,7;80,0;4;4;1;0;0;0;0;0;0;0;0;0;0;54,7;27,5;0;0;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:41:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,4;27,4;25,0;0;61,2;70,0;100;610,9;719,0;55,27;79,00;27;30;87,1;80,0;4;4;0;0;0;0;0;38;0;0;0;0;0;54,7;27,4;0;1;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:42:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,1;27,1;25,0;0;59,3;70,0;100;610,2;723,7;56,60;79,00;27;30;86,5;80,0;4;4;1;0;0;0;0;30;0;0;0;0;0;54,7;27,1;0;1;0;175;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:43:03;-20,0;0;0,0;30,7;16,1;17,0;0;26,9;26,9;25,0;0;57,0;70,0;100;615,9;727,8;57,70;79,00;27;30;87,1;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;26,9;0;1;0;174;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:44:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,0;27,0;25,0;0;57,0;70,0;100;623,4;731,2;58,68;79,00;27;30;87,5;80,0;4;4;1;0;0;0;0;0;0;0;0;0;0;54,7;27,0;0;1;0;174;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:45:03;-20,0;0;0,0;30,7;16,1;17,0;0;27,1;27,1;25,0;0;58,3;70,0;100;623,6;734,1;59,80;79,00;27;30;86,5;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;27,1;0;1;0;173;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:46:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,2;27,2;25,0;0;60,2;70,0;100;642,1;736,5;59,79;79,00;27;30;86,0;80,0;4;4;0;0;0;0;0;31;0;0;0;0;0;54,7;27,2;0;1;0;173;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:47:03;-20,0;0;0,0;30,7;16,1;17,0;1;27,0;27,0;25,0;0;61,3;70,0;100;661,0;738,6;59,80;79,00;27;30;87,0;80,0;4;4;1;0;0;0;0;39;0;0;0;0;0;54,7;27,0;0;1;0;172;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:48:03;-20,0;0;0,0;30,7;16,1;17,0;1;26,7;26,7;25,0;0;59,0;70,0;100;649,3;740,3;59,80;79,00;27;30;86,3;80,0;4;4;0;0;0;0;0;30;0;0;0;0;0;54,7;26,7;0;1;0;172;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:49:03;-20,0;0;0,0;30,7;16,1;17,0;0;26,6;26,6;25,0;0;57,4;70,0;100;667,5;741,8;59,64;79,00;27;30;87,7;80,0;4;4;0;0;0;0;0;0;0;0;0;0;0;54,7;26,5;0;1;0;172;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:50:03;-20,0;0;0,0;30,7;16,1;17,0;0;26,7;26,7;25,0;0;57,8;70,0;100;676,2;743,1;59,80;79,00;27;30;88,9;80,0;4;4;1;0;0;0;0;0;0;0;0;0;0;54,7;26,7;0;1;0;171;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:51:03;-20,0;0;0,0;30,7;16,1;17,0;0;26,8;26,8;25,0;0;59,5;70,0;100;674,0;744,1;59,80;79,00;27;30;87,6;80,0;4;4;1;0;0;0;0;0;0;0;0;0;0;54,7;26,8;0;1;0;171;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:52:03;-20,0;0;0,0;30,7;16,1;17,0;1;26,8;26,8;25,0;0;61,3;70,0;100;669,1;745,0;59,80;79,00;27;30;87,3;80,0;4;4;0;0;0;0;0;39;0;0;0;0;0;54,7;26,8;0;1;0;170;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:53:03;-20,0;0;0,0;30,7;16,1;17,0;1;26,4;26,4;25,0;0;60,2;70,0;100;656,2;745,8;59,80;79,00;27;30;87,4;80,0;4;4;1;0;0;0;0;31;0;0;0;0;0;54,7;26,4;0;1;0;170;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:54:03;-20,0;0;0,0;30,7;16,1;17,0;1;26,2;26,2;25,0;0;58,8;70,0;100;660,4;746,4;59,80;79,00;27;30;87,3;80,0;4;4;1;0;0;0;0;30;0;0;0;0;0;54,7;26,2;0;1;0;169;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:55:03;-20,0;0;0,0;30,4;16,4;17,0;1;26,0;26,0;25,0;0;58,5;70,0;100;663,5;747,0;59,80;79,00;27;30;88,4;80,0;4;4;0;0;0;0;0;30;0;0;0;0;0;54,8;26,0;0;1;0;169;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:56:03;-20,0;0;0,0;30,4;16,4;17,0;1;25,9;25,9;25,0;0;58,5;70,0;100;674,1;747,5;59,80;79,00;27;30;87,6;80,0;4;4;1;0;0;0;0;30;0;0;0;0;0;54,8;25,9;0;1;0;169;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:57:03;-20,0;0;0,0;30,4;16,4;17,0;1;25,7;25,7;25,0;0;58,9;70,0;100;684,4;747,8;59,79;79,00;27;30;87,5;80,0;4;4;1;0;0;0;0;30;0;0;0;0;0;54,8;25,7;0;1;0;168;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:58:03;-20,0;0;0,0;30,4;16,4;17,0;1;25,6;25,6;25,0;0;59,5;70,0;100;685,2;748,2;59,80;79,00;27;30;87,3;80,0;4;4;0;0;0;0;0;30;0;0;0;0;0;54,8;25,6;0;1;0;168;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;03:59:03;-20,0;0;0,0;30,4;16,4;17,0;1;25,4;25,4;25,0;0;60,1;70,0;100;684,7;748,5;59,80;79,00;27;30;87,8;80,0;4;4;0;0;0;0;0;30;0;0;0;0;0;54,8;25,4;0;1;0;167;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
